month,rp_div,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl
1987-05-01,0.04090903273776752,-3.5348765175092263,-3.5288605259182457,-2.9860106370109154,-0.5488658804983109,0.0024892339,0.4304908862,0.0069409582,0.0566,0.088,-0.0105,0.0314,0.011800000000000005,0.0035492458
1987-06-01,0.04139528340401524,-3.5746113605649974,-3.527809350286134,-3.048411569549419,-0.5261997910155785,0.0010704212,0.4078923974,0.0052024616,0.0567,0.0877,0.0098,0.031,0.011999999999999997,0.0035366932
1987-07-01,0.02892573720771677,-3.6162421093862847,-3.5691451071301437,-3.0627634907109496,-0.5534786186753351,8.1816e-4,0.3835432162,0.0018821969,0.0569,0.0907,-0.0178,0.033800000000000004,0.011899999999999994,0.0026431718
1987-08-01,-0.028181433185165326,-3.645178889855736,-3.6108171833926,-3.0654184460480005,-0.5797604438077353,0.0017761286,0.37045382,0.0019974361,0.0604,0.0936,-0.0165,0.0332,0.011300000000000004,0.0052724077
1987-09-01,-0.24395561213202707,-3.6153087332446687,-3.6397716875511548,-3.0102232396123108,-0.605085493632358,0.0025348306,0.3799667216,0.0063503319,0.064,0.0992,-0.0369,0.035199999999999995,0.011300000000000004,0.0052447552
1987-10-01,-0.08938218399784245,-3.3641236158984342,-3.609551664954601,-2.7309056187756764,-0.6332179971227578,0.0709451379,0.4948508425,0.0104777401,0.0613,0.0926,0.0623,0.0313,0.010999999999999996,0.0026086957
1987-11-01,0.0641406834722571,-3.2691869018783395,-3.358399501814546,-2.6089203016843836,-0.6602666001939559,0.0067854547,0.538027324,0.0098984399,0.0569,0.0931,0.0037,0.0362,0.012200000000000003,8.673027e-4
1987-12-01,0.03557723914775219,-3.33382473087961,-3.2634953668785514,-2.6475112898982296,-0.6863134409813805,0.0068521879,0.5088120155,0.013274756,0.0577,0.092,0.0165,0.0343,0.011800000000000005,0
1988-01-01,0.035207930738754084,-3.3681741866094006,-3.3285379360879617,-2.6666000925320086,-0.701574094077392,0.009157508,0.5037738354,0.0084227445,0.0581,0.0852,0.0666,0.0271,0.011900000000000008,0.0025996534
1988-02-01,-0.03701865096995709,-3.403893118536805,-3.362926426818522,-2.6874275610592147,-0.7164655574775902,0.0019673463,0.4761973721,0.0087922636,0.0566,0.0854,0.0052,0.028800000000000006,0.012200000000000003,0.0025929127
1988-03-01,0.004824357054968672,-3.3647497287730466,-3.3986615807806557,-2.633779459326458,-0.7309702694465887,0.0016591988,0.5075299538,0.0060800302,0.057,0.0901,-0.0307,0.0331,0.011800000000000005,0.0043103448
1988-04-01,-0.0016775798040041612,-3.363759824459478,-3.3543791090203787,-2.5894027322268336,-0.7743570922326444,0.0034595611,0.4964744899,0.0050636719,0.0591,0.0929,-0.016,0.0338,0.012300000000000005,0.0051502146
1988-05-01,0.03639128862341952,-3.3566557344470906,-3.3534847065554416,-2.5415641928363066,-0.815091541610784,0.0025557732,0.4967702548,0.0013473054,0.0626,0.0952,-0.0102,0.032600000000000004,0.011399999999999993,0.0034158839
1988-06-01,-0.01006279022836707,-3.388842573347275,-3.346495955875798,-2.535372806313768,-0.853469767033507,0.0023613077,0.4711188723,-0.0053979214,0.0646,0.0917,0.0368,0.0271,0.011400000000000007,0.0042553191
1988-07-01,-0.04363735997529335,-3.3751410221230684,-3.380567050980497,-2.513774609178307,-0.8613664129447614,0.0019106187,0.4739915349,-0.0028231284,0.0673,0.0947,-0.017,0.027400000000000008,0.01150000000000001,0.0042372881
1988-08-01,0.03172773948018808,-3.327579248902544,-3.366944079491196,-2.4584905234875607,-0.8690887254149833,0.0013903193,0.4966406615,-0.0062397522,0.0706,0.095,0.0058,0.024400000000000005,0.01100000000000001,0.0042194093
1988-09-01,0.019035629821370824,-3.3583987461256246,-3.3194383793521682,-2.4817854913249597,-0.8766132548006649,0.0011927398,0.4775404537,-0.0100015137,0.0724,0.0917,0.0345,0.019299999999999998,0.010800000000000004,0.0067226891
1988-10-01,-0.02377691687294,-3.373861769970614,-3.3482286500018104,-2.4925711769725534,-0.8812905929980608,0.0016315424,0.4695971889,-0.0104624725,0.0735,0.0889,0.0308,0.015400000000000011,0.008999999999999994,0.0033388982
1988-11-01,0.008143740088001818,-3.344732790241863,-3.363804423353445,-2.458869334543814,-0.8858634556980491,0.0013479967,0.4771791101,-0.0077649556,0.0776,0.0923,-0.0196,0.01469999999999999,0.010300000000000004,8.319468e-4
1988-12-01,0.06124381072300554,-3.3493461268753166,-3.3347653310368774,-2.459030881404422,-0.8903152454708945,6.281109e-4,0.465283574,-0.0214057475,0.0807,0.0918,0.011,0.011100000000000013,0.010800000000000004,0.0016625104
1989-01-01,-0.034207813934632826,-3.4091625930342,-3.340462625354452,-2.5108923628387156,-0.8982702301954846,9.645729e-4,0.4307694935,-0.0223605106,0.0827,0.0903,0.0203,0.0076000000000000095,0.010300000000000004,0.0049792531
1989-02-01,0.013522977484477679,-3.3709860758434664,-3.4003573137352663,-2.4649574122426876,-0.9060286636007788,0.001176079,0.4467784572,-0.024823372,0.0853,0.0935,-0.0179,0.008199999999999999,0.0097,0.0041288192
1989-03-01,0.041002796076681065,-3.3828500928093015,-3.3622576532356745,-2.4692600377454212,-0.9135900550638802,0.0012864519,0.4686914136,-0.0231021339,0.0882,0.0929,0.0122,0.004699999999999996,0.0087,0.0057565789
1989-04-01,0.025949300797604907,-3.419909014075921,-3.371033262986056,-2.5146682500106037,-0.9052407640653173,9.555837e-4,0.4444352572,-0.0228019666,0.0865,0.0918,0.0159,0.005300000000000013,0.008199999999999999,0.0065412919
1989-05-01,-0.014421138660353532,-3.442764537060444,-3.408230192487087,-2.545751016824896,-0.8970135202355483,0.0010730556,0.4334415257,-0.0277140566,0.0843,0.0878,0.0401,0.003500000000000003,0.008900000000000005,0.0056864338
1989-06-01,0.07548093872223377,-3.4232643481106444,-3.4312205372999514,-2.5343511571837896,-0.8889131909268548,0.0014295303,0.440562937,-0.0239480705,0.0815,0.0821,0.055,6.000000000000033e-4,0.009300000000000003,0.0024232633
1989-07-01,0.007912139533711992,-3.4962475397965425,-3.4115660653123574,-2.6394619422042296,-0.8567855975923129,0.0010188257,0.404035089,-0.028536215,0.0788,0.0801,0.0238,0.0013000000000000095,0.009399999999999992,0.0024174053
1989-08-01,-0.01251267667335846,-3.5000820173464207,-3.484684525929255,-2.675714820459273,-0.8243671968871475,0.0013804507,0.3927270602,-0.0248221492,0.079,0.0841,-0.0259,0.005099999999999993,0.0092,0.001607717
1989-09-01,-0.03120003244490437,-3.4820853555374076,-3.488651179867277,-2.6904486111213504,-0.7916367444160572,5.501917e-4,0.3992097504,-0.0257470986,0.0775,0.0847,0.0019,0.007199999999999998,0.008999999999999994,0.0032102729
1989-10-01,0.009327084152813355,-3.446668638302202,-3.47216638661289,-2.67655443794908,-0.7701142003531221,0.0056359108,0.4064149288,-0.0243506384,0.0764,0.081,0.0379,0.004600000000000007,0.008900000000000005,0.0048
1989-11-01,0.014759519491741003,-3.453253081727524,-3.436847089802924,-2.7047045511095043,-0.7485485306180197,8.448088e-4,0.3972257018,-0.0270327725,0.0769,0.0808,0.0078,0.0039000000000000007,0.0092,0.002388535
1989-12-01,-0.07448650031413881,-3.4647177455761864,-3.443527058596547,-2.7377745518509062,-0.7269431937252802,9.234228e-4,0.3904547436,-0.0123335365,0.0763,0.0816,-6e-4,0.005299999999999999,0.009599999999999997,0.0015885624
1990-01-01,0.002796894878294187,-3.385516307329996,-3.4568159849148623,-2.684119796103492,-0.7013965112265041,0.0028920477,0.4149713959,-0.0138967896,0.0764,0.0865,-0.0343,0.010099999999999998,0.009500000000000008,0.0103092784
1990-02-01,0.017060274687340237,-3.38618810616289,-3.3776853997486906,-2.710584368446284,-0.6756037377166058,0.0010085783,0.4091730897,-0.0117292028,0.0774,0.0876,-0.0025,0.0102,0.0092,0.0047095761
1990-03-01,-0.03290550848675011,-3.4023747527288735,-3.378409209994597,-2.752840315900938,-0.6495344368279357,0.0010322447,0.4713339564,-0.0102914402,0.079,0.0889,-0.0044,0.009900000000000006,0.00839999999999999,0.00546875
1990-04-01,0.0787142922735636,-3.365010052589703,-3.3922652208893727,-2.7319133890179037,-0.6330966635717994,9.667774e-4,0.480284256,-0.0101492797,0.0777,0.0924,-0.0202,0.01469999999999999,0.00839999999999999,0.0015540016
1990-05-01,-0.014617424496042385,-3.4430026127715485,-3.3550017013488476,-2.826278170042815,-0.6167244427287337,0.0013614467,0.4435699735,-0.0022618111,0.0774,0.0883,0.0415,0.010900000000000007,0.009399999999999992,0.0023273856
1990-06-01,-0.011693251046657128,-3.4241674130531323,-3.433093436863324,-2.8237614778482434,-0.6004059352048889,0.0013508255,0.4429494323,-5.072745e-4,0.0773,0.0864,0.023,0.00910000000000001,0.009599999999999997,0.0054179567
1990-07-01,-0.10215846391577739,-3.4140552062754965,-3.4192920666131785,-2.8110269254047604,-0.6030282808707361,0.0012984369,0.4392124466,0.0048850583,0.0762,0.086,0.0107,0.00979999999999999,0.009599999999999997,0.0038491147
1990-08-01,-0.05644500165233843,-3.310140688583538,-3.4092035135649517,-2.7045222056129608,-0.6056184829705771,0.0058277892,0.4880735629,0.0014392103,0.0745,0.092,-0.0419,0.0175,0.009999999999999995,0.009202454
1990-09-01,-0.012980834394906427,-3.2527717430425764,-3.305312421188447,-2.6445946056040155,-0.6081771374385609,0.0019847915,0.520289666,0.0013728769,0.0736,0.0914,0.0117,0.017799999999999996,0.01079999999999999,0.0083586626
1990-10-01,0.050638940129657896,-3.2389778390814348,-3.2456986249722917,-2.644024249628396,-0.5949535894530387,0.0044927639,0.5224519209,-4.706842e-4,0.0717,0.0898,0.0215,0.018100000000000005,0.0121,0.006028636
1990-11-01,0.017917559349083595,-3.290161239495519,-3.2319543988389006,-2.7084242391420483,-0.5817370003534705,0.0024398922,0.4985056551,9.098866e-4,0.0706,0.0858,0.0402,0.015200000000000005,0.013200000000000003,0.002247191
1990-12-01,0.03410654375642517,-3.3077113410643193,-3.2831867841234734,-2.739175853130079,-0.5685354879342404,7.945958e-4,0.4844968599,-0.0018459075,0.0674,0.0844,0.0187,0.017,0.013800000000000007,0
1991-01-01,0.0582032669503108,-3.347728686443716,-3.307049637152665,-2.786120978810327,-0.5616077076333892,0.0031935486,0.4663077997,7.215596e-4,0.0622,0.0837,0.013,0.0215,0.014100000000000001,0.0059790732
1991-02-01,0.016896766561306634,-3.412181837361523,-3.3470674200946076,-2.85754572922146,-0.554636108140063,0.0024313467,0.4427204408,0.001246896,0.0594,0.0841,0.003,0.024699999999999993,0.012399999999999994,0.0014858841
1991-03-01,-0.004918684916633723,-3.4334809630504637,-3.411521007996652,-2.8858513151730736,-0.5476296478773901,0.0013750555,0.4571255997,0.0032513958,0.0591,0.0844,0.0038,0.025300000000000003,0.0116,0.0014836795
1991-04-01,0.03203092196466842,-3.4328121924048,-3.4324657890012533,-2.9108545151894805,-0.5219576772153194,0.0020727745,0.4612395987,0.0057301566,0.0565,0.0837,0.014,0.027199999999999995,0.010800000000000004,0.0014814815
1991-05-01,-0.0517192437592509,-3.4696416296627794,-3.4317898070249,-2.9739864945004384,-0.49565513516234105,0.001585169,0.4399669694,0.0069821048,0.0546,0.0845,0,0.029900000000000003,0.009999999999999995,0.0029585799
1991-06-01,0.037739528357567734,-3.4195510107668445,-3.468628520938757,-2.9508448393040596,-0.4687061714627849,0.0011798904,0.458243743,0.0142474894,0.0557,0.086,-0.0063,0.030299999999999994,0.009499999999999995,0.0029498525
1991-07-01,0.014385886154692414,-3.4599241961099665,-3.416041903630979,-3.0224123682466115,-0.43751182786335496,0.0011053299,0.4403567816,0.0148355528,0.0558,0.085,0.0157,0.029200000000000004,0.008900000000000005,0.0014705882
1991-08-01,-0.023226597762339568,-3.475893786232598,-3.4564355348040796,-3.070344205891905,-0.405549580340693,0.0020376369,0.4376396373,0.0173312983,0.0533,0.0818,0.034,0.028499999999999998,0.009000000000000008,0.0029368576
1991-09-01,0.007180037353922092,-3.453079776087511,-3.4724091067119,-3.0803230277254317,-0.3727567483620793,4.746966e-4,0.441531837,0.023289044,0.0522,0.079,0.0303,0.026799999999999997,0.009000000000000008,0.0043923865
1991-10-01,-0.04748658160999186,-3.466827054889143,-3.4550368834560614,-3.127333395319518,-0.33949365956962474,0.0011256624,0.4340034538,0.0255088958,0.0499,0.0791,0.0054,0.029200000000000004,0.009399999999999992,0.0014577259
1991-11-01,0.09876780599967995,-3.4238658994534115,-3.4687880000391234,-3.1189113512083675,-0.304954548245044,0.0020490197,0.4601544903,0.030689947,0.0456,0.0789,0.0082,0.033299999999999996,0.0097,0.0029112082
1991-12-01,-0.02282197461028085,-3.5316202026998593,-3.4258306974657624,-3.2625900636226404,-0.26903013907721895,0.0020495495,0.4203444173,0.0318123844,0.0407,0.073,0.0581,0.032299999999999995,0.009500000000000008,7.256894e-4
1992-01-01,0.006542800004225152,-3.5082227281611145,-3.5283231772599075,-3.237910259812231,-0.27031246834888334,8.724427e-4,0.4132296785,0.0319414665,0.038,0.0776,-0.0324,0.0396,0.009300000000000003,0.0014503263
1992-02-01,-0.024726134774624542,-3.514447756490556,-3.5049283964827884,-3.2428649352771544,-0.2715828212134017,9.132282e-4,0.4076305252,0.0335560213,0.0384,0.0777,0.0051,0.03930000000000001,0.009399999999999992,0.0036205648
1992-03-01,0.02350864663233184,-3.4890986759482137,-3.511172356024115,-3.216253488993091,-0.2728451869551227,4.697573e-4,0.4021060342,0.041900538,0.0404,0.0797,-0.0094,0.039299999999999995,0.008999999999999994,0.0050505051
1992-04-01,-0.0018636285002990695,-3.5167149411060614,-3.4892041667442393,-3.226210769332828,-0.2905041717732333,0.0016610436,0.3873034718,0.0386618101,0.0375,0.0803,0.0016,0.0428,0.008800000000000002,0.0014357502
1992-05-01,-0.02020045073123137,-3.517792066265976,-3.5168285590253525,-3.209929565238186,-0.30786250102779,6.900288e-4,0.3829985163,0.0371754887,0.0363,0.0781,0.0243,0.041800000000000004,0.008500000000000008,0.0014336918
1992-06-01,0.034469814688703034,-3.5003862946955655,-3.5178975801797066,-3.1754600490714138,-0.32492624562415173,7.529192e-4,0.3920423538,0.0430765596,0.0366,0.0765,0.02,0.0399,0.008300000000000002,0.0035790981
1992-07-01,-0.026133122628617084,-3.536977492841532,-3.4983591300037964,-3.194908495801429,-0.34206899704010274,8.97463e-4,0.3833486997,0.0414947919,0.0321,0.0726,0.0398,0.0405,0.007700000000000012,0.0021398003
1992-08-01,0.006264095566025281,-3.5106642485636614,-3.5349544292342783,-3.1518089831733156,-0.35885526539034585,3.695474e-4,0.3994050369,0.0430499562,0.0313,0.0725,0.0067,0.041199999999999994,0.006999999999999992,0.0028469751
1992-09-01,-2.6151973711897826e-4,-3.5177096836353114,-3.5086452694809043,-3.1424113344879876,-0.37529834914732385,8.722412e-4,0.3976569721,0.0411377823,0.0291,0.071,0.0185,0.04189999999999999,0.006999999999999992,0.0028388928
1992-10-01,0.026663181619674278,-3.520080011332367,-3.517975955468149,-3.1252998663704536,-0.3947801449619135,9.441448e-4,0.4032511778,0.0410960987,0.0286,0.0741,-0.0198,0.0455,0.008500000000000008,0.0035385704
1992-11-01,0.006974201959383935,-3.5501673467206794,-3.5203544261847752,-3.1362595487123115,-0.41390779800836786,5.080947e-4,0.3936264585,0.0379866517,0.0313,0.0748,0.001,0.043500000000000004,0.008599999999999997,0.0014104372
1992-12-01,0.004599877240699643,-3.5604908214908733,-3.5504337625812648,-3.12781224669454,-0.4326785747963333,4.715523e-4,0.3941096142,0.0388286878,0.0322,0.0726,0.0246,0.0404,0.008300000000000002,-7.042254e-4
1993-01-01,0.008014803894459523,-3.5649880229908235,-3.5579667589121047,-3.1218226584857667,-0.44316536450505684,3.488508e-4,0.3930481045,0.0417538423,0.03,0.0725,0.028,0.042499999999999996,0.007599999999999996,0.0049330514
1993-02-01,0.015593853935546721,-3.572891323277257,-3.5624622816223646,-3.119407958209358,-0.4534833650678989,0.0011468965,0.3859601969,0.0407281702,0.0293,0.0698,0.0354,0.0405,0.0068000000000000005,0.0035063114
1993-03-01,-0.027409098358855338,-3.588904593166543,-3.57037995864009,-3.125251722835533,-0.46365287033100966,0.001004725,0.3336135264,0.0371064145,0.0295,0.0702,0.0021,0.0407,0.005699999999999997,0.0034940601
1993-04-01,0.01968399066727311,-3.5619819346299204,-3.5877273074346956,-3.108111819486517,-0.4538701151434035,0.001004785,0.334349806,0.0398126855,0.0287,0.0701,0.0072,0.04139999999999999,0.0068000000000000005,0.0027855153
1993-05-01,-0.0017305836406306873,-3.5832772919180753,-3.560814027929693,-3.1392552503061664,-0.44402204161190895,8.173082e-4,0.3248824215,0.0402546288,0.0296,0.0701,0.0047,0.040499999999999994,0.007800000000000001,0.0013888889
1993-06-01,-0.007596416991444017,-3.582857713924109,-3.582102762293972,-3.148766374285765,-0.4340913396383441,5.738514e-4,0.3259312476,0.0411540214,0.0307,0.0668,0.0449,0.03609999999999999,0.00739999999999999,0.0013869626
1993-07-01,0.03044743129844777,-3.5776202296908415,-3.5829615283040908,-3.124972476241721,-0.45264775344912067,6.089625e-4,0.3237770308,0.0410077869,0.0304,0.0656,0.0191,0.03520000000000001,0.007599999999999996,0
1993-08-01,-0.01237223253612804,-3.611584499419972,-3.5777320418465366,-3.1407066727136126,-0.4708778267063596,2.815688e-4,0.3138649833,0.0401929369,0.0302,0.0623,0.0434,0.032100000000000004,0.007499999999999993,0.0027700831
1993-09-01,0.0165445870136266,-3.6016502027062582,-3.6116883361886654,-3.11287271616203,-0.48877748654422826,4.706748e-4,0.3223518215,0.0418407109,0.0295,0.0627,5e-4,0.03320000000000001,0.0068000000000000005,0.0020718232
1993-10-01,-0.015109384462681473,-3.6193170222372624,-3.600109733157133,-3.1081979408203675,-0.5111190814168949,3.142271e-4,0.3113628329,0.0403671364,0.0302,0.0623,0.0096,0.032100000000000004,0.006400000000000003,0.0041350793
1993-11-01,0.0075190071190489455,-3.6047762190378494,-3.6177709588116693,-3.0718735377606707,-0.5329026812771787,5.763517e-4,0.3110794108,0.0438375603,0.031,0.0651,-0.0259,0.034100000000000005,0.007300000000000001,6.863418e-4
1993-12-01,0.028747759432021826,-3.613281084341952,-3.6032404932250746,-3.0591209218721986,-0.5541601624697532,2.696821e-4,0.3052672229,0.0457268699,0.0306,0.0654,0.002,0.0348,0.007599999999999996,0
1994-01-01,-0.03172233904489903,-3.64182802927731,-3.6098442047856394,-3.07869689013908,-0.5631311391382301,4.234883e-4,0.2880585672,0.0436711352,0.0298,0.0637,0.0257,0.033900000000000007,0.007300000000000001,0.0027434842
1994-02-01,-0.04816329660867633,-3.6078893655089392,-3.6383950247982493,-3.035930987592574,-0.5719583779163653,0.0010260765,0.2990588209,0.0450411316,0.0325,0.0682,-0.045,0.035699999999999996,0.0068000000000000005,0.0034199726
1994-03-01,0.008544389571553922,-3.5576501012139685,-3.604475975886934,-2.9769977678188986,-0.5806523333950699,8.921025e-4,0.3074838051,0.0419050878,0.035,0.0725,-0.0395,0.03749999999999999,0.006499999999999992,0.0034083163
1994-04-01,0.009001040816617463,-3.5657600211317533,-3.5542953820205163,-2.952566661215472,-0.6131933599162811,0.001373668,0.3036647862,0.0398456593,0.0368,0.0745,-0.015,0.0377,0.006400000000000003,0.0013586957
1994-05-01,-0.02942920480856314,-3.574767178185879,-3.5624243356333487,-2.930257737963018,-0.644509440222861,7.505029e-4,0.2974694757,0.0396410671,0.0414,0.0759,-0.0082,0.034499999999999996,0.0063,6.784261e-4
1994-06-01,0.027391528629438628,-3.5442566713944177,-3.5714347912770292,-2.869588491200144,-0.6746681801942738,7.971327e-4,0.3084170767,0.033995564,0.0414,0.0774,-0.01,0.036,0.0068000000000000005,0.0033898305
1994-07-01,0.032327931318036934,-3.5729588536596095,-3.541976452657316,-2.8727858921457963,-0.7001729615138133,3.272825e-4,0.2969853808,0.0312112174,0.0433,0.0746,0.0363,0.0313,0.0068999999999999895,0.0027027027
1994-08-01,-0.030168466279856667,-3.607628062003333,-3.570676066737703,-2.8827040690184793,-0.7249239929848539,5.603876e-4,0.2856838193,0.0287065182,0.0448,0.0761,-0.0086,0.0313,0.0067000000000000115,0.0040431267
1994-09-01,0.0164418533663735,-3.5780918384121305,-3.6053582124423906,-2.8291155080152084,-0.7489763303969221,8.01893e-4,0.2909046586,0.0290032948,0.0462,0.08,-0.0331,0.033800000000000004,0.006400000000000003,0.0026845638
1994-10-01,-0.04272124468474689,-3.5923632695298426,-3.5717435412698837,-2.810627113546189,-0.7817361559836535,0.001158428,0.2860712737,0.0260004953,0.0495,0.0809,-0.0025,0.0314,0.0063,6.69344e-4
1994-11-01,0.007667279236197991,-3.545741287593467,-3.5860473783778515,-2.732684956475911,-0.813056331117556,8.363991e-4,0.2989926143,0.022917147,0.0529,0.0808,0.0066,0.027899999999999994,0.006400000000000003,0.0013377926
1994-12-01,0.019135480918240196,-3.5516967566569093,-3.5394726296755694,-2.708638263453764,-0.8430584932031455,7.04923e-4,0.2915683,0.0165942926,0.056,0.0799,0.0161,0.023899999999999998,0.006400000000000003,0
1995-01-01,0.030498010140215474,-3.575684396932208,-3.5516967566569093,-2.711606536504987,-0.864077860427221,2.893766e-4,0.2908537344,0.0150933699,0.0571,0.078,0.0273,0.020900000000000002,0.006200000000000011,0.004008016
1995-02-01,0.02167285113949438,-3.6111231081963044,-3.575684396932208,-2.7264586141606952,-0.8846644940356092,4.724141e-4,0.2787300356,0.0145320951,0.0577,0.0758,0.0287,0.018100000000000005,0.005899999999999989,0.003992016
1995-03-01,0.022609525768427743,-3.6380855754204164,-3.6111231081963044,-2.733249722521028,-0.9048358528993883,4.843058e-4,0.3138765419,0.0143885983,0.0573,0.0755,0.0091,0.0182,0.0058,0.0033134526
1995-04-01,0.02952014565604134,-3.660837028813699,-3.633260484725861,-2.741755812951892,-0.9190812158618069,2.569204e-4,0.3019947008,0.0130124069,0.0565,0.0745,0.0169,0.017999999999999995,0.005699999999999997,0.0033025099
1995-05-01,0.01597361067795203,-3.6917106046478185,-3.6560426281633482,-2.758713180888651,-0.9329974237591676,0.0010114421,0.2922642542,0.010743778,0.0567,0.0677,0.079,0.010999999999999996,0.005500000000000005,0.0019749835
1995-06-01,0.026178075800131963,-3.7079869582179725,-3.6869315961411573,-2.761398696474297,-0.9465882617436754,6.967643e-4,0.2864296179,0.0082749191,0.0547,0.067,0.0139,0.012300000000000005,0.006000000000000005,0.0019710907
1995-07-01,-0.004877715292078002,-3.7339463515120443,-3.7026647195758566,-2.7854454538485762,-0.9485008976634681,7.732277e-4,0.2771603672,0.0070611198,0.0542,0.0691,-0.0168,0.014899999999999997,0.0063,0
1995-08-01,0.0342377660102062,-3.728324581995689,-3.7286448837938972,-2.7779422451439686,-0.9503823368517206,2.067297e-4,0.2830461347,0.0091214683,0.054,0.0674,0.0236,0.013400000000000002,0.006199999999999997,0.0026229508
1995-09-01,-0.009447905913528367,-3.7623729254775635,-3.72305843814271,-2.8101250519881504,-0.9522478734894131,3.814536e-4,0.2724949976,0.006379353,0.0528,0.0663,0.0175,0.013499999999999998,0.006099999999999994,0.0019620667
1995-10-01,0.03524785386642954,-3.752164533565487,-3.7571563529043304,-2.8167611210379024,-0.9354034125275845,4.878173e-4,0.2744202453,0.0122212523,0.0528,0.0641,0.0294,0.011300000000000004,0.0063,0.0032637076
1995-11-01,0.012138253972378514,-3.7872039018496326,-3.746975032462449,-2.8687517690594637,-0.9184521327901689,5.461627e-4,0.2571688515,0.0168709535,0.0536,0.0623,0.0249,0.0087,0.006599999999999995,-6.506181e-4
1995-12-01,0.027276087833975032,-3.7993346720581638,-3.782041192691284,-2.897949959269636,-0.9013847127885279,8.205365e-4,0.2550263829,0.0155265173,0.0514,0.0603,0.0272,0.008899999999999998,0.006699999999999998,-6.510417e-4
1996-01-01,0.0030312572019410814,-3.823823299844693,-3.7917266111709047,-2.9292607377704716,-0.8945625620742215,0.0013839551,0.2418771721,0.0161278629,0.05,0.0609,-0.0011,0.0109,0.006600000000000009,0.0058631922
1996-02-01,0.003984598938031155,-3.8231753575858467,-3.8162655412256608,-2.935388201149576,-0.8877871564362705,0.0012676309,0.2378947371,0.0168013686,0.0483,0.0659,-0.0483,0.017599999999999998,0.006400000000000003,0.003238342
1996-03-01,0.008553405126647625,-3.823566765191128,-3.8156813806511876,-2.9424889065815236,-0.8810778586096042,0.0017417161,0.2392996154,0.0168919131,0.0496,0.0684,-0.021,0.018800000000000004,0.0068000000000000005,0.0051646223
1996-04-01,0.018013993254113854,-3.832924982035051,-3.819582935804875,-2.9473476490472725,-0.8855773329877783,9.818376e-4,0.2400758062,0.0211219538,0.0495,0.0706,-0.0165,0.021099999999999994,0.006900000000000003,0.0038535645
1996-05-01,-0.0017025091552573778,-3.8515460863075535,-3.828949926584158,-2.9615318664922055,-0.890014219815348,0.0011252912,0.2369235155,0.0264191545,0.0502,0.0717,-0.0054,0.0215,0.0068000000000000005,0.0019193858
1996-06-01,-0.050119708007220674,-3.8498479284411316,-3.847593775592637,-2.955444247971818,-0.8944036804693134,3.948038e-4,0.2364437252,0.0272161737,0.0509,0.0703,0.0203,0.0194,0.006900000000000003,6.385696e-4
1996-07-01,0.014336660311643008,-3.7939327013078485,-3.840760222094811,-2.898263744495316,-0.8956689568125324,0.0023551484,0.2418198938,0.0311368642,0.0515,0.0707,0.0018,0.019200000000000002,0.007000000000000006,0.0019144863
1996-08-01,0.047430320125309414,-3.8035591336592987,-3.7849199575753785,-2.9066532186626635,-0.8969059149966352,0.0011215207,0.2380611179,0.0308861056,0.0505,0.0726,-0.0139,0.022099999999999995,0.007199999999999998,0.001910828
1996-09-01,0.021180724276162306,-3.847389917171492,-3.794633713848317,-2.9492664892527856,-0.8981234279187063,6.86243e-4,0.2272973181,0.0295807368,0.0509,0.0704,0.029,0.019500000000000003,0.006900000000000003,0.0031786395
1996-10-01,0.06541826848124473,-3.8678597956376524,-3.842064515128507,-2.9500981911761337,-0.9177616044615187,6.06645e-4,0.2217476558,0.0256558088,0.0499,0.0671,0.0404,0.017200000000000007,0.0068000000000000005,0.0031685678
1996-11-01,-0.02580388500955008,-3.9333648209469425,-3.862555855997279,-2.996551609937393,-0.9368132110095497,7.037354e-4,0.2050079191,0.0220673413,0.0503,0.0643,0.0351,0.013999999999999999,0.006900000000000003,0.0018951358
1996-12-01,0.053947482812481275,-3.906355589926097,-3.9280955765625025,-2.951035193004638,-0.9553203969214588,0.0017090846,0.2073427297,0.0241256867,0.0491,0.0673,-0.0256,0.0182,0.006900000000000003,0
1997-01-01,0.001973914311868882,-3.9622951998967353,-3.902784552373863,-2.997634458074083,-0.9646607418226525,0.0013600822,0.1962401029,0.0244069327,0.0503,0.0689,-0.0079,0.018600000000000005,0.006699999999999998,0.0031525851
1997-02-01,-0.04694185900282413,-3.964640252900873,-3.9587302051336755,-2.990795187904119,-0.973845064996754,0.0014747914,0.1943954108,0.0229109266,0.0501,0.0694,5e-4,0.019300000000000005,0.0063,0.0031426776
1997-03-01,0.05143768163054016,-3.917545942245285,-3.961094562716686,-2.934660235558484,-0.9828857066868011,0.0020014615,0.2147802023,0.0211485434,0.0514,0.0723,-0.0252,0.020900000000000002,0.0063,0.0025062657
1997-04-01,0.05105330501693757,-3.9720542662426452,-3.9152907011726765,-2.9888599925793025,-0.9831942736633428,0.003005081,0.2017410478,0.0169452901,0.0516,0.0705,0.0255,0.018899999999999993,0.006100000000000008,0.00125
1997-05-01,0.0381497894465013,-4.026729543390801,-3.969804099839874,-3.043225711994619,-0.9835038313961824,0.0020074558,0.1928785879,0.0132644502,0.0505,0.0701,0.0097,0.019599999999999992,0.006199999999999997,-6.242197e-4
